Resource|Type|File|http://purl.org/coscine/terms/sfb1394#acquiredIons|http://purl.org/coscine/terms/sfb1394#affiliation|http://purl.org/coscine/terms/sfb1394#aliasID|http://purl.org/coscine/terms/sfb1394#annularMillingParameters|http://purl.org/coscine/terms/sfb1394#baseTemperature|http://purl.org/coscine/terms/sfb1394#comments|http://purl.org/coscine/terms/sfb1394#detectionRate|http://purl.org/coscine/terms/sfb1394#laserPulseEnergy|http://purl.org/coscine/terms/sfb1394#lift-outRegion|http://purl.org/coscine/terms/sfb1394#lowVoltageCleaning|http://purl.org/coscine/terms/sfb1394#measurementDateTime|http://purl.org/coscine/terms/sfb1394#mode|http://purl.org/coscine/terms/sfb1394#operator|http://purl.org/coscine/terms/sfb1394#parentSampleId|http://purl.org/coscine/terms/sfb1394#pre-treatment|http://purl.org/coscine/terms/sfb1394#pulseFrequency|http://purl.org/coscine/terms/sfb1394#runTime|http://purl.org/coscine/terms/sfb1394#shankAngle|http://purl.org/coscine/terms/sfb1394#specimenApexRadius|http://purl.org/coscine/terms/sfb1394#startVoltage|http://purl.org/coscine/terms/sfb1394#stopVoltage|http://purl.org/dc/terms/created|http://purl.org/dc/terms/creator|http://purl.org/dc/terms/identifier|http://purl.org/dc/terms/isPartOf|http://purl.org/dc/terms/isReferencedBy|http://purl.org/dc/terms/modified|http://purl.org/dc/terms/title|http://purl.org/fdp/fdp-o#isMetadataOf|http://www.purl.org/net/CSMD/4.0#investigation_instrument|http://www.purl.org/net/CSMD/4.0#investigation_sample|http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/ns/prov#generatedAtTime|http://www.w3.org/ns/prov#wasRevisionOfNode
40CBD7DD-7ECB-441B-9409-461D9E080B87|RDS|https://purl.org/coscine/resources/40cbd7dd-7ecb-441b-9409-461d9e080b87/RangeFile_R68_06233.RRNG/@type=metadata&version=1672843427|27.9|||0.43 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30|Reconstruction fitted with STEM image|0.5|100|Plan-view lift-out from 10x10 mm sample in the center (fracture cross-section)10x1.5x0.5 μm Pt protection layer14x4x4 μm Trench Milling (2x)|5 kV / 30 s|2021-07-02|Laser|Marcus Hans|Mg-Ca_25, solid solution, 2017-05-18||125|795|3|60|2.1|2.7|2020-10-27|Marcus Hans|R68_06233-v01|||||https://purl.org/coscine/resources/40cbd7dd-7ecb-441b-9409-461d9e080b87/RangeFile_R68_06233.RRNG/@type=data&version=1672653367|LEAP4000XHR_5068|200728_C145_Marcus38:M-34|http://www.w3.org/ns/prov#Entity|2023-01-04T14:43:48.129331Z|https://purl.org/coscine/resources/40cbd7dd-7ecb-441b-9409-461d9e080b87/RangeFile_R68_06233.RRNG/@type=metadata&version=1672756034
40CBD7DD-7ECB-441B-9409-461D9E080B87|RDS|https://purl.org/coscine/resources/40cbd7dd-7ecb-441b-9409-461d9e080b87/RangeFile_R68_06233.RRNG/@type=metadata&version=1672865720||||||||||||||||||||||||||||||||http://www.w3.org/ns/ldp#RDFSource||
44349A11-9351-4287-994B-1187150C4955|RDS|https://hdl.handle.net/21.11102/44349a11-9351-4287-994b-1187150c4955@path=%2Fany.dat||||||||||||||||||||||21.10.2021|Dummy|None||||||||||
44349A11-9351-4287-994B-1187150C4955|RDS|https://hdl.handle.net/21.11102/44349a11-9351-4287-994b-1187150c4955@path=%2Fempty.txt||||||||||||||||||||||19.08.2021|a|a||||||||||
44349A11-9351-4287-994B-1187150C4955|RDS|https://hdl.handle.net/21.11102/44349a11-9351-4287-994b-1187150c4955@path=%2Fempty2.txt||||||||||||||||||||||1.1.1|1|1||||||||||
44349A11-9351-4287-994B-1187150C4955|RDS|https://hdl.handle.net/21.11102/44349a11-9351-4287-994b-1187150c4955@path=%2Fempty_2.txt||||||||||||||||||||||1.1.1|1|1||||||||||
44349A11-9351-4287-994B-1187150C4955|RDS|https://hdl.handle.net/21.11102/44349a11-9351-4287-994b-1187150c4955@path=%2Fempty_3.txt||||||||||||||||||||||20.10.2021|Me|1||||||||||
44349A11-9351-4287-994B-1187150C4955|RDS|https://hdl.handle.net/21.11102/44349a11-9351-4287-994b-1187150c4955@path=%2Frandom.dat||||||||||||||||||||||21.10.2021|Dummy|None||||||||||
44349A11-9351-4287-994B-1187150C4955|RDS|https://hdl.handle.net/21.11102/44349a11-9351-4287-994b-1187150c4955@path=%2Frandom.txt||||||||||||||||||||||1.1.1|1|1||||||||||
44349A11-9351-4287-994B-1187150C4955|RDS|https://hdl.handle.net/21.11102/44349a11-9351-4287-994b-1187150c4955@path=%2Fs_random.dat||||||||||||||||||||||21.10.2021|Dummy|None||||||||||
44349A11-9351-4287-994B-1187150C4955|RDS|https://hdl.handle.net/21.11102/44349a11-9351-4287-994b-1187150c4955@path=%2Fsmall_random.txt||meta|with |||||||||||||||||||1.1.1|Appropriate|Fill ||data||||||||
44349A11-9351-4287-994B-1187150C4955|RDS|https://hdl.handle.net/21.11102/44349a11-9351-4287-994b-1187150c4955@path=%2Fsmall_random2.txt||meta|with |||||||||||||||||||1.1.1|Appropriate|Fill ||data||||||||
44349A11-9351-4287-994B-1187150C4955|RDS|https://hdl.handle.net/21.11102/44349a11-9351-4287-994b-1187150c4955@path=%2Fsmall_random3.txt||meta|with |||||||||||||||||||1.1.1|Appropriate|Fill ||data||||||||
44349A11-9351-4287-994B-1187150C4955|RDS|https://hdl.handle.net/21.11102/44349a11-9351-4287-994b-1187150c4955@path=%2Fsome_key||||||||||||||||||||||20.10.2021|Me|1||||||||||
44349A11-9351-4287-994B-1187150C4955|RDS|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/any.dat/@type=metadata&version=1672829779||||||||||||||||||||||21.10.2021|Dummy|None|||||https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/any.dat/@type=data&version=1672634476|||http://www.w3.org/ns/prov#Entity|2023-01-04T10:56:20.076436Z|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/any.dat/@type=metadata&version=1672742899
44349A11-9351-4287-994B-1187150C4955|RDS|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/empty.txt/@type=metadata&version=1672829782||||||||||||||||||||||19.08.2021|a|a|||||https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/empty.txt/@type=data&version=1672634477|||http://www.w3.org/ns/prov#Entity|2023-01-04T10:56:23.340618Z|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/empty.txt/@type=metadata&version=1672742904
44349A11-9351-4287-994B-1187150C4955|RDS|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/empty2.txt/@type=metadata&version=1672829777||||||||||||||||||||||1.1.1|1|1|||||https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/empty2.txt/@type=data&version=1672634476|||http://www.w3.org/ns/prov#Entity|2023-01-04T10:56:18.436109Z|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/empty2.txt/@type=metadata&version=1672742897
44349A11-9351-4287-994B-1187150C4955|RDS|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/empty_2.txt/@type=metadata&version=1672829778||||||||||||||||||||||1.1.1|1|1|||||https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/empty_2.txt/@type=data&version=1672634476|||http://www.w3.org/ns/prov#Entity|2023-01-04T10:56:18.985691Z|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/empty_2.txt/@type=metadata&version=1672742898
44349A11-9351-4287-994B-1187150C4955|RDS|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/empty_3.txt/@type=metadata&version=1672829777||||||||||||||||||||||20.10.2021|Me|1|||||https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/empty_3.txt/@type=data&version=1672634476|||http://www.w3.org/ns/prov#Entity|2023-01-04T10:56:17.892959Z|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/empty_3.txt/@type=metadata&version=1672742896
44349A11-9351-4287-994B-1187150C4955|RDS|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/random.dat/@type=metadata&version=1672829780||||||||||||||||||||||21.10.2021|Dummy|None|||||https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/random.dat/@type=data&version=1672634476|||http://www.w3.org/ns/prov#Entity|2023-01-04T10:56:20.620290Z|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/random.dat/@type=metadata&version=1672742900
44349A11-9351-4287-994B-1187150C4955|RDS|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/random.txt/@type=metadata&version=1672829778||||||||||||||||||||||1.1.1|1|1|||||https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/random.txt/@type=data&version=1672634476|||http://www.w3.org/ns/prov#Entity|2023-01-04T10:56:19.531402Z|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/random.txt/@type=metadata&version=1672742899
44349A11-9351-4287-994B-1187150C4955|RDS|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/s_random.dat/@type=metadata&version=1672829780||||||||||||||||||||||21.10.2021|Dummy|None|||||https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/s_random.dat/@type=data&version=1672634476|||http://www.w3.org/ns/prov#Entity|2023-01-04T10:56:21.165207Z|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/s_random.dat/@type=metadata&version=1672742901
44349A11-9351-4287-994B-1187150C4955|RDS|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/small_random.txt/@type=metadata&version=1672829781||meta|with |||||||||||||||||||1.1.1|Appropriate|Fill ||data|||https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/small_random.txt/@type=data&version=1672634476|||http://www.w3.org/ns/prov#Entity|2023-01-04T10:56:21.706477Z|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/small_random.txt/@type=metadata&version=1672742901
44349A11-9351-4287-994B-1187150C4955|RDS|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/small_random2.txt/@type=metadata&version=1672829781||meta|with |||||||||||||||||||1.1.1|Appropriate|Fill ||data|||https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/small_random2.txt/@type=data&version=1672634477|||http://www.w3.org/ns/prov#Entity|2023-01-04T10:56:22.250884Z|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/small_random2.txt/@type=metadata&version=1672742902
44349A11-9351-4287-994B-1187150C4955|RDS|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/small_random3.txt/@type=metadata&version=1672829782||meta|with |||||||||||||||||||1.1.1|Appropriate|Fill ||data|||https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/small_random3.txt/@type=data&version=1672634477|||http://www.w3.org/ns/prov#Entity|2023-01-04T10:56:22.793326Z|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/small_random3.txt/@type=metadata&version=1672742903
44349A11-9351-4287-994B-1187150C4955|RDS|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/some_key/@type=metadata&version=1672829776||||||||||||||||||||||20.10.2021|Me|1|||||https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/some_key/@type=data&version=1672634476|||http://www.w3.org/ns/prov#Entity|2023-01-04T10:56:17.344679Z|https://purl.org/coscine/resources/44349a11-9351-4287-994b-1187150c4955/some_key/@type=metadata&version=1672742896
4EFD8371-FD03-477F-BF39-861381FF080C|RDS|https://hdl.handle.net/21.11102/4efd8371-fd03-477f-bf39-861381ff080c@path=%2FR68_06392-v02-clip150nm_Al.BMP|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02||||||LEAP4000XHR_5068|201204_C156_Marcus41:M-2|||
4EFD8371-FD03-477F-BF39-861381FF080C|RDS|https://hdl.handle.net/21.11102/4efd8371-fd03-477f-bf39-861381ff080c@path=%2FR68_06392-v02-clip150nm_Ca.BMP|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02||||||LEAP4000XHR_5068|201204_C156_Marcus41:M-2|||
4EFD8371-FD03-477F-BF39-861381FF080C|RDS|https://hdl.handle.net/21.11102/4efd8371-fd03-477f-bf39-861381ff080c@path=%2FR68_06392-v02-clip150nm_Cr.BMP|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02||||||LEAP4000XHR_5068|201204_C156_Marcus41:M-2|||
4EFD8371-FD03-477F-BF39-861381FF080C|RDS|https://hdl.handle.net/21.11102/4efd8371-fd03-477f-bf39-861381ff080c@path=%2FR68_06392-v02-clip150nm_H.BMP|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02||||||LEAP4000XHR_5068|201204_C156_Marcus41:M-2|||
4EFD8371-FD03-477F-BF39-861381FF080C|RDS|https://hdl.handle.net/21.11102/4efd8371-fd03-477f-bf39-861381ff080c@path=%2FR68_06392-v02-clip150nm_O.BMP|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02||||||LEAP4000XHR_5068|201204_C156_Marcus41:M-2|||
4EFD8371-FD03-477F-BF39-861381FF080C|RDS|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v01_RangeFile.RRNG/@type=metadata&version=1672880501|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v01_RangeFile.RRNG||2023-01-05T01:01:42.300685Z||https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v01_RangeFile.RRNG/@type=data&version=1672682938|LEAP4000XHR_5068|201204_C156_Marcus41:M-2|http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:01:42.300647Z|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v01_RangeFile.RRNG/@type=metadata&version=1672768358
4EFD8371-FD03-477F-BF39-861381FF080C|RDS|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Al.BMP/@type=metadata&version=1672880498|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Al.BMP||2023-01-05T01:01:39.490060Z||https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Al.BMP/@type=data&version=1672682928|LEAP4000XHR_5068|201204_C156_Marcus41:M-2|http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:01:39.490036Z|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Al.BMP/@type=metadata&version=1672768355
4EFD8371-FD03-477F-BF39-861381FF080C|RDS|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Ca.BMP/@type=metadata&version=1672880498|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Ca.BMP||2023-01-05T01:01:38.945078Z||https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Ca.BMP/@type=data&version=1672682927|LEAP4000XHR_5068|201204_C156_Marcus41:M-2|http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:01:38.945058Z|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Ca.BMP/@type=metadata&version=1672768355
4EFD8371-FD03-477F-BF39-861381FF080C|RDS|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_H.BMP/@type=metadata&version=1672880499|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_H.BMP||2023-01-05T01:01:40.056070Z||https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_H.BMP/@type=data&version=1672682930|LEAP4000XHR_5068|201204_C156_Marcus41:M-2|http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:01:40.056047Z|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_H.BMP/@type=metadata&version=1672768356
4EFD8371-FD03-477F-BF39-861381FF080C|RDS|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Mg-Oiso10%25.BMP/@type=metadata&version=1672880513|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Mg-Oiso10%25.BMP||2023-01-05T01:01:53.840100Z||https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Mg-Oiso10%25.BMP/@type=data&version=1672682979|LEAP4000XHR_5068|201204_C156_Marcus41:M-2|http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:01:53.840079Z|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Mg-Oiso10%25.BMP/@type=metadata&version=1672768370
4EFD8371-FD03-477F-BF39-861381FF080C|RDS|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Mg.BMP/@type=metadata&version=1672880508|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Mg.BMP||2023-01-05T01:01:48.952090Z||https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Mg.BMP/@type=data&version=1672682961|LEAP4000XHR_5068|201204_C156_Marcus41:M-2|http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:01:48.952068Z|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Mg.BMP/@type=metadata&version=1672768365
4EFD8371-FD03-477F-BF39-861381FF080C|RDS|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Mg2O.BMP/@type=metadata&version=1672880513|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Mg2O.BMP||2023-01-05T01:01:54.381093Z||https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Mg2O.BMP/@type=data&version=1672682981|LEAP4000XHR_5068|201204_C156_Marcus41:M-2|http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:01:54.381073Z|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_Mg2O.BMP/@type=metadata&version=1672768370
4EFD8371-FD03-477F-BF39-861381FF080C|RDS|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_O.BMP/@type=metadata&version=1672880500|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-07-02|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_O.BMP||2023-01-05T01:01:41.163002Z||https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_O.BMP/@type=data&version=1672682934|LEAP4000XHR_5068|201204_C156_Marcus41:M-2|http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:01:41.162980Z|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02-clip150nm_O.BMP/@type=metadata&version=1672768357
4EFD8371-FD03-477F-BF39-861381FF080C|RDS|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02.epos/@type=metadata&version=1672880514|113.8|||0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm|30||0.5|60|Surface lift-out from sample in the center12x2x0.35 μm Pt protection layer16x4x4.5 μm Trench Milling (2x)|5 kV / 10 s|2021-08-16|Laser|Marcus Hans|Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide|Magnetron sputtering of Cr top layer (300 nm)|125|1880|7.5|15|1.1|10.7|2020-12-04|Marcus Hans|R68_06392-v02|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02.epos||2023-01-05T01:01:54.940717Z||https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02.epos/@type=data&version=1672682983|LEAP4000XHR_5068|201204_C156_Marcus41:M-2|http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:01:54.940694Z|https://purl.org/coscine/resources/4efd8371-fd03-477f-bf39-861381ff080c/R68_06392-v02.epos/@type=metadata&version=1672768371
