Resource|Type|File|http://purl.org/coscine/terms/sfb1394#TestingEnv|http://purl.org/coscine/terms/sfb1394#aliasID|http://purl.org/coscine/terms/sfb1394#anyDataSetToBeLinkedWithThisExperiment|http://purl.org/coscine/terms/sfb1394#counterElectrode|http://purl.org/coscine/terms/sfb1394#environmentalGas|http://purl.org/coscine/terms/sfb1394#irCompensation|http://purl.org/coscine/terms/sfb1394#measurementDateTime|http://purl.org/coscine/terms/sfb1394#operator|http://purl.org/coscine/terms/sfb1394#parentSampleId|http://purl.org/coscine/terms/sfb1394#potentialMeasurement|http://purl.org/coscine/terms/sfb1394#potentiostat|http://purl.org/coscine/terms/sfb1394#pre-treatment|http://purl.org/coscine/terms/sfb1394#referenceElectrodePotential|http://purl.org/coscine/terms/sfb1394#relativeHumidity|http://purl.org/coscine/terms/sfb1394#sampleArea|http://purl.org/coscine/terms/sfb1394#scanEnd|http://purl.org/coscine/terms/sfb1394#scanStart|http://purl.org/coscine/terms/sfb1394#scanVelocity|http://purl.org/coscine/terms/sfb1394#temperature|http://purl.org/coscine/terms/sfb1394#timeOcp|http://purl.org/dc/terms/created|http://purl.org/dc/terms/creator|http://purl.org/dc/terms/identifier|http://purl.org/dc/terms/isPartOf|http://purl.org/dc/terms/modified|http://purl.org/fdp/fdp-o#isMetadataOf|http://www.purl.org/net/CSMD/4.0#investigation_instrument|http://www.purl.org/net/CSMD/4.0#investigation_sample|http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/ns/prov#generatedAtTime|http://www.w3.org/ns/prov#wasRevisionOfNode
8350D7C2-47B7-4505-A945-EB1A162034CC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/8350d7c2-47b7-4505-a945-eb1a162034cc/PDP_S2_c%23P06-Pol2_2_pH8_08112021_%232.DTA/@type=metadata&version=1672885378|||OCP_S2_c#P06-Pol2_pH8||||2022-02-14||S2_c||||||||||||2022-02-14|Jakub Nowak|PDP_S2_c#P06-Pol2_pH8|https://purl.org/coscine/resources/8350d7c2-47b7-4505-a945-eb1a162034cc/PDP_S2_c%23P06-Pol2_2_pH8_08112021_%232.DTA|2023-01-05T02:22:59.391202Z|https://purl.org/coscine/resources/8350d7c2-47b7-4505-a945-eb1a162034cc/PDP_S2_c%23P06-Pol2_2_pH8_08112021_%232.DTA/@type=data&version=1672705617|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:22:59.391176Z|https://purl.org/coscine/resources/8350d7c2-47b7-4505-a945-eb1a162034cc/PDP_S2_c%23P06-Pol2_2_pH8_08112021_%232.DTA/@type=metadata&version=1672773193
8350D7C2-47B7-4505-A945-EB1A162034CC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/8350d7c2-47b7-4505-a945-eb1a162034cc/PDP_S2_c%23P06-Pol2_2_pH8_08112021_%233.DTA/@type=metadata&version=1672885380|||OCP_S2_c#P06-Pol2_pH8||||2022-02-14||S2_c||||||||||||2022-02-14|Jakub Nowak|PDP_S2_c#P06-Pol2_pH8|https://purl.org/coscine/resources/8350d7c2-47b7-4505-a945-eb1a162034cc/PDP_S2_c%23P06-Pol2_2_pH8_08112021_%233.DTA|2023-01-05T02:23:01.367200Z|https://purl.org/coscine/resources/8350d7c2-47b7-4505-a945-eb1a162034cc/PDP_S2_c%23P06-Pol2_2_pH8_08112021_%233.DTA/@type=data&version=1672705630|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:23:01.367179Z|https://purl.org/coscine/resources/8350d7c2-47b7-4505-a945-eb1a162034cc/PDP_S2_c%23P06-Pol2_2_pH8_08112021_%233.DTA/@type=metadata&version=1672773195
8350D7C2-47B7-4505-A945-EB1A162034CC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/8350d7c2-47b7-4505-a945-eb1a162034cc/PDP_S2_c%23P06-Pol2_2_pH8_08112021_%234.DTA/@type=metadata&version=1672885379|||OCP_S2_c#P06-Pol2_pH8||||2022-02-14||S2_c||||||||||||2022-02-14|Jakub Nowak|PDP_S2_c#P06-Pol2_pH8|https://purl.org/coscine/resources/8350d7c2-47b7-4505-a945-eb1a162034cc/PDP_S2_c%23P06-Pol2_2_pH8_08112021_%234.DTA|2023-01-05T02:22:59.901638Z|https://purl.org/coscine/resources/8350d7c2-47b7-4505-a945-eb1a162034cc/PDP_S2_c%23P06-Pol2_2_pH8_08112021_%234.DTA/@type=data&version=1672705620|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:22:59.901617Z|https://purl.org/coscine/resources/8350d7c2-47b7-4505-a945-eb1a162034cc/PDP_S2_c%23P06-Pol2_2_pH8_08112021_%234.DTA/@type=metadata&version=1672773194
8350D7C2-47B7-4505-A945-EB1A162034CC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/8350d7c2-47b7-4505-a945-eb1a162034cc/PDP_S2_c%23P06-Pol2_2_pH8_08112021_%235.DTA/@type=metadata&version=1672885379|||OCP_S2_c#P06-Pol2_pH8||||2022-02-14||S2_c||||||||||||2022-02-14|Jakub Nowak|PDP_S2_c#P06-Pol2_pH8|https://purl.org/coscine/resources/8350d7c2-47b7-4505-a945-eb1a162034cc/PDP_S2_c%23P06-Pol2_2_pH8_08112021_%235.DTA|2023-01-05T02:23:00.393431Z|https://purl.org/coscine/resources/8350d7c2-47b7-4505-a945-eb1a162034cc/PDP_S2_c%23P06-Pol2_2_pH8_08112021_%235.DTA/@type=data&version=1672705622|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:23:00.393410Z|https://purl.org/coscine/resources/8350d7c2-47b7-4505-a945-eb1a162034cc/PDP_S2_c%23P06-Pol2_2_pH8_08112021_%235.DTA/@type=metadata&version=1672773194
83FE8E43-614E-4804-8B01-136C82DC695E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/83fe8e43-614e-4804-8b01-136c82dc695e@path=%2FOCP_S8_a%23P05-Pol4_pH11.5_05112021_%231.DTA|||||||2022-02-14||S8_a||||||||||||2022-02-14|Jakub Nowak|OCP_S8_a#P05-Pol4_pH11.5||||||||
83FE8E43-614E-4804-8B01-136C82DC695E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/83fe8e43-614e-4804-8b01-136c82dc695e@path=%2FOCP_S8_a%23P05-Pol4_pH11.5_05112021_%232.DTA|||||||2022-02-14||S8_a||||||||||||2022-02-14|Jakub Nowak|OCP_S8_a#P05-Pol4_pH11.5||||||||
83FE8E43-614E-4804-8B01-136C82DC695E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/83fe8e43-614e-4804-8b01-136c82dc695e@path=%2FOCP_S8_a%23P05-Pol4_pH11.5_05112021_%233.DTA|||||||2022-02-14||S8_a||||||||||||2022-02-14|Jakub Nowak|OCP_S8_a#P05-Pol4_pH11.5||||||||
83FE8E43-614E-4804-8B01-136C82DC695E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/83fe8e43-614e-4804-8b01-136c82dc695e@path=%2FOCP_S8_a%23P05-Pol4_pH11.5_05112021_%234.DTA|||||||2022-02-14||S8_a||||||||||||2022-02-14|Jakub Nowak|OCP_S8_a#P05-Pol4_pH11.5||||||||
83FE8E43-614E-4804-8B01-136C82DC695E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/83fe8e43-614e-4804-8b01-136c82dc695e@path=%2FOCP_S8_a%23P05-Pol4_pH11.5_05112021_%235.DTA|||||||2022-02-14||S8_a||||||||||||2022-02-14|Jakub Nowak|OCP_S8_a#P05-Pol4_pH11.5||||||||
83FE8E43-614E-4804-8B01-136C82DC695E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%231.DTA/@type=metadata&version=1672829795|||||||2022-02-14||S8_a||||||||||||2022-02-14|Jakub Nowak|OCP_S8_a#P05-Pol4_pH11.5|||https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%231.DTA/@type=data&version=1672634569|||http://www.w3.org/ns/prov#Entity|2023-01-04T10:56:36.119336Z|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%231.DTA/@type=metadata&version=1672742924
83FE8E43-614E-4804-8B01-136C82DC695E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%231.DTA/@type=metadata&version=1672847971|||||||2022-02-14||S8_a||||||||||||2022-02-14|Jakub Nowak|OCP_S8_a#P05-Pol4_pH11.5|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%231.DTA|2023-01-04T15:59:32.103118Z|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%231.DTA/@type=data&version=1672634569|||http://www.w3.org/ns/ldp#RDFSource|2023-01-04T15:59:32.103098Z|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%231.DTA/@type=metadata&version=1672742924
83FE8E43-614E-4804-8B01-136C82DC695E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%232.DTA/@type=metadata&version=1672829796|||||||2022-02-14||S8_a||||||||||||2022-02-14|Jakub Nowak|OCP_S8_a#P05-Pol4_pH11.5|||https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%232.DTA/@type=data&version=1672634569|||http://www.w3.org/ns/prov#Entity|2023-01-04T10:56:36.652031Z|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%232.DTA/@type=metadata&version=1672742925
83FE8E43-614E-4804-8B01-136C82DC695E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%232.DTA/@type=metadata&version=1672847972|||||||2022-02-14||S8_a||||||||||||2022-02-14|Jakub Nowak|OCP_S8_a#P05-Pol4_pH11.5|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%232.DTA|2023-01-04T15:59:32.644972Z|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%232.DTA/@type=data&version=1672634569|||http://www.w3.org/ns/ldp#RDFSource|2023-01-04T15:59:32.644952Z|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%232.DTA/@type=metadata&version=1672742925
83FE8E43-614E-4804-8B01-136C82DC695E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%233.DTA/@type=metadata&version=1672829796|||||||2022-02-14||S8_a||||||||||||2022-02-14|Jakub Nowak|OCP_S8_a#P05-Pol4_pH11.5|||https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%233.DTA/@type=data&version=1672634569|||http://www.w3.org/ns/prov#Entity|2023-01-04T10:56:37.177813Z|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%233.DTA/@type=metadata&version=1672742926
83FE8E43-614E-4804-8B01-136C82DC695E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%233.DTA/@type=metadata&version=1672847972|||||||2022-02-14||S8_a||||||||||||2022-02-14|Jakub Nowak|OCP_S8_a#P05-Pol4_pH11.5|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%233.DTA|2023-01-04T15:59:33.184407Z|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%233.DTA/@type=data&version=1672634569|||http://www.w3.org/ns/ldp#RDFSource|2023-01-04T15:59:33.184386Z|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%233.DTA/@type=metadata&version=1672742926
83FE8E43-614E-4804-8B01-136C82DC695E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%234.DTA/@type=metadata&version=1672829797|||||||2022-02-14||S8_a||||||||||||2022-02-14|Jakub Nowak|OCP_S8_a#P05-Pol4_pH11.5|||https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%234.DTA/@type=data&version=1672634569|||http://www.w3.org/ns/prov#Entity|2023-01-04T10:56:37.708558Z|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%234.DTA/@type=metadata&version=1672742927
83FE8E43-614E-4804-8B01-136C82DC695E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%234.DTA/@type=metadata&version=1672847973|||||||2022-02-14||S8_a||||||||||||2022-02-14|Jakub Nowak|OCP_S8_a#P05-Pol4_pH11.5|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%234.DTA|2023-01-04T15:59:33.727066Z|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%234.DTA/@type=data&version=1672634569|||http://www.w3.org/ns/ldp#RDFSource|2023-01-04T15:59:33.727047Z|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%234.DTA/@type=metadata&version=1672742927
83FE8E43-614E-4804-8B01-136C82DC695E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%235.DTA/@type=metadata&version=1672829797|||||||2022-02-14||S8_a||||||||||||2022-02-14|Jakub Nowak|OCP_S8_a#P05-Pol4_pH11.5|||https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%235.DTA/@type=data&version=1672634569|||http://www.w3.org/ns/prov#Entity|2023-01-04T10:56:38.242642Z|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%235.DTA/@type=metadata&version=1672742927
83FE8E43-614E-4804-8B01-136C82DC695E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%235.DTA/@type=metadata&version=1672847973|||||||2022-02-14||S8_a||||||||||||2022-02-14|Jakub Nowak|OCP_S8_a#P05-Pol4_pH11.5|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%235.DTA|2023-01-04T15:59:34.263676Z|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%235.DTA/@type=data&version=1672634569|||http://www.w3.org/ns/ldp#RDFSource|2023-01-04T15:59:34.263655Z|https://purl.org/coscine/resources/83fe8e43-614e-4804-8b01-136c82dc695e/OCP_S8_a%23P05-Pol4_pH11.5_05112021_%235.DTA/@type=metadata&version=1672742927
8B7E8E8F-3DA0-403D-AA13-C793ED5C1A0E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e@path=%2FOCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%231.DTA|||||||2022-02-14||S5_a||||||||||||2022-02-14|Jakub Nowak|OCP_S5_a#P06-Pol3_pH11,5||||||||
8B7E8E8F-3DA0-403D-AA13-C793ED5C1A0E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e@path=%2FOCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%232.DTA|||||||2022-02-14||S5_a||||||||||||2022-02-14|Jakub Nowak|OCP_S5_a#P06-Pol3_pH11,5||||||||
8B7E8E8F-3DA0-403D-AA13-C793ED5C1A0E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e@path=%2FOCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%233.DTA|||||||2022-02-14||S5_a||||||||||||2022-02-14|Jakub Nowak|OCP_S5_a#P06-Pol3_pH11,5||||||||
8B7E8E8F-3DA0-403D-AA13-C793ED5C1A0E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e@path=%2FOCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%234.DTA|||||||2022-02-14||S5_a||||||||||||2022-02-14|Jakub Nowak|OCP_S5_a#P06-Pol3_pH11,5||||||||
8B7E8E8F-3DA0-403D-AA13-C793ED5C1A0E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e@path=%2FOCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%235.DTA|||||||2022-02-14||S5_a||||||||||||2022-02-14|Jakub Nowak|OCP_S5_a#P06-Pol3_pH11,5||||||||
8B7E8E8F-3DA0-403D-AA13-C793ED5C1A0E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%231.DTA/@type=metadata&version=1672883322|||||||2022-02-14||S5_a||||||||||||2022-02-14|Jakub Nowak|OCP_S5_a#P06-Pol3_pH11,5|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%231.DTA|2023-01-05T01:48:43.268877Z|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%231.DTA/@type=data&version=1672695575|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:48:43.268854Z|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%231.DTA/@type=metadata&version=1672771236
8B7E8E8F-3DA0-403D-AA13-C793ED5C1A0E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%232.DTA/@type=metadata&version=1672883323|||||||2022-02-14||S5_a||||||||||||2022-02-14|Jakub Nowak|OCP_S5_a#P06-Pol3_pH11,5|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%232.DTA|2023-01-05T01:48:43.739565Z|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%232.DTA/@type=data&version=1672695577|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:48:43.739541Z|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%232.DTA/@type=metadata&version=1672771237
8B7E8E8F-3DA0-403D-AA13-C793ED5C1A0E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%233.DTA/@type=metadata&version=1672883323|||||||2022-02-14||S5_a||||||||||||2022-02-14|Jakub Nowak|OCP_S5_a#P06-Pol3_pH11,5|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%233.DTA|2023-01-05T01:48:44.209740Z|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%233.DTA/@type=data&version=1672695580|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:48:44.209717Z|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%233.DTA/@type=metadata&version=1672771238
8B7E8E8F-3DA0-403D-AA13-C793ED5C1A0E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%234.DTA/@type=metadata&version=1672883324|||||||2022-02-14||S5_a||||||||||||2022-02-14|Jakub Nowak|OCP_S5_a#P06-Pol3_pH11,5|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%234.DTA|2023-01-05T01:48:44.678904Z|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%234.DTA/@type=data&version=1672695582|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:48:44.678876Z|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%234.DTA/@type=metadata&version=1672771238
8B7E8E8F-3DA0-403D-AA13-C793ED5C1A0E|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%235.DTA/@type=metadata&version=1672883324|||||||2022-02-14||S5_a||||||||||||2022-02-14|Jakub Nowak|OCP_S5_a#P06-Pol3_pH11,5|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%235.DTA|2023-01-05T01:48:45.152215Z|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%235.DTA/@type=data&version=1672695591|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:48:45.152192Z|https://purl.org/coscine/resources/8b7e8e8f-3da0-403d-aa13-c793ed5c1a0e/OCP_S5_a%23P06-Pol3_pH11%2C5_29092021_%235.DTA/@type=metadata&version=1672771244
8F21DEAD-E278-4C8A-8664-E5B0745A2149|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/8f21dead-e278-4c8a-8664-e5b0745a2149@path=%2FPDP_S6_a%23P06-Pol2_pH8_21092021_%231.DTA|||OCP_S6_a#P06-Pol2_pH8||||2022-02-14||S6_a||||||||||||2022-02-14|Jakub Nowak|PDP_S6_a#P06-Pol2_pH8||||||||
8F21DEAD-E278-4C8A-8664-E5B0745A2149|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/8f21dead-e278-4c8a-8664-e5b0745a2149@path=%2FPDP_S6_a%23P06-Pol2_pH8_21092021_%232.DTA|||OCP_S6_a#P06-Pol2_pH8||||2022-02-14||S6_a||||||||||||2022-02-14|Jakub Nowak|PDP_S6_a#P06-Pol2_pH8||||||||
8F21DEAD-E278-4C8A-8664-E5B0745A2149|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/8f21dead-e278-4c8a-8664-e5b0745a2149@path=%2FPDP_S6_a%23P06-Pol2_pH8_21092021_%233.DTA|||OCP_S6_a#P06-Pol2_pH8||||2022-02-14||S6_a||||||||||||2022-02-14|Jakub Nowak|PDP_S6_a#P06-Pol2_pH8||||||||
8F21DEAD-E278-4C8A-8664-E5B0745A2149|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/8f21dead-e278-4c8a-8664-e5b0745a2149@path=%2FPDP_S6_a%23P06-Pol2_pH8_21092021_%234.DTA|||OCP_S6_a#P06-Pol2_pH8||||2022-02-14||S6_a||||||||||||2022-02-14|Jakub Nowak|PDP_S6_a#P06-Pol2_pH8||||||||
8F21DEAD-E278-4C8A-8664-E5B0745A2149|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/8f21dead-e278-4c8a-8664-e5b0745a2149@path=%2FPDP_S6_a%23P06-Pol2_pH8_21092021_%235.DTA|||OCP_S6_a#P06-Pol2_pH8||||2022-02-14||S6_a||||||||||||2022-02-14|Jakub Nowak|PDP_S6_a#P06-Pol2_pH8||||||||
8F21DEAD-E278-4C8A-8664-E5B0745A2149|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/8f21dead-e278-4c8a-8664-e5b0745a2149/PDP_S6_a%23P06-Pol2_pH8_21092021_%231.DTA/@type=metadata&version=1672885216|||OCP_S6_a#P06-Pol2_pH8||||2022-02-14||S6_a||||||||||||2022-02-14|Jakub Nowak|PDP_S6_a#P06-Pol2_pH8|https://purl.org/coscine/resources/8f21dead-e278-4c8a-8664-e5b0745a2149/PDP_S6_a%23P06-Pol2_pH8_21092021_%231.DTA|2023-01-05T02:20:17.415390Z|https://purl.org/coscine/resources/8f21dead-e278-4c8a-8664-e5b0745a2149/PDP_S6_a%23P06-Pol2_pH8_21092021_%231.DTA/@type=data&version=1672704650|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:20:17.415367Z|https://purl.org/coscine/resources/8f21dead-e278-4c8a-8664-e5b0745a2149/PDP_S6_a%23P06-Pol2_pH8_21092021_%231.DTA/@type=metadata&version=1672773008
